type	time_s	freq_khz	amp_dbfs	pulse_ix	info_key	info_value
1	0.0	29.7	-22.0	0		
1	0.0001	43.5	-23.0	0		
1	0.0002	43.5	-23.0	0		
1	0.0003	43.6	-27.0	0		
1	0.0004	44.1	-35.0	0		
1	0.0005	21.2	-49.0	0		
1	0.0006	0.0	-100.0	0		
1	0.0007	0.0	-100.0	0		
1	0.0008	0.0	-100.0	0		
1	0.0009	0.0	-100.0	0		
1	0.001	0.0	-100.0	0		
1	0.0011	0.0	-100.0	0		
1	0.0012	0.0	-100.0	0		
1	0.0013	0.0	-100.0	0		
1	0.0014	0.0	-100.0	0		
1	0.0015	0.0	-100.0	0		
1	0.0016	0.0	-100.0	0		
1	0.0017	0.0	-100.0	0		
1	0.0018	0.0	-100.0	0		
1	0.0019	0.0	-100.0	0		
1	0.002	0.0	-100.0	0		
1	0.0021	0.0	-100.0	0		
1	0.0022	0.0	-100.0	0		
1	0.0023	0.0	-100.0	0		
1	0.0024	0.0	-100.0	0		
1	0.0433	44.5	-50.0	1		
1	0.0434	43.6	-48.0	1		
1	0.0435	42.7	-48.0	1		
1	0.0436	41.6	-49.0	1		
1	0.0437	0.0	-100.0	1		
1	0.0438	0.0	-100.0	1		
1	0.0439	0.0	-100.0	1		
1	0.044	0.0	-100.0	1		
1	0.0441	0.0	-100.0	1		
1	0.0442	0.0	-100.0	1		
1	0.0443	0.0	-100.0	1		
1	0.0444	0.0	-100.0	1		
1	0.0445	0.0	-100.0	1		
1	0.0446	0.0	-100.0	1		
1	0.0447	0.0	-100.0	1		
1	0.0448	0.0	-100.0	1		
1	0.0449	0.0	-100.0	1		
1	0.045	0.0	-100.0	1		
1	0.0451	0.0	-100.0	1		
1	0.0452	0.0	-100.0	1		
1	0.0453	0.0	-100.0	1		
1	0.0454	0.0	-100.0	1		
1	0.0455	0.0	-100.0	1		
1	0.0833	21.6	-49.0	2		
1	0.0834	21.8	-49.0	2		
1	0.0835	0.0	-100.0	2		
1	0.0836	0.0	-100.0	2		
1	0.0837	0.0	-100.0	2		
1	0.0838	0.0	-100.0	2		
1	0.0839	0.0	-100.0	2		
1	0.084	0.0	-100.0	2		
1	0.0841	0.0	-100.0	2		
1	0.0842	0.0	-100.0	2		
1	0.0843	0.0	-100.0	2		
1	0.0844	0.0	-100.0	2		
1	0.0845	0.0	-100.0	2		
1	0.0846	0.0	-100.0	2		
1	0.0847	0.0	-100.0	2		
1	0.0848	0.0	-100.0	2		
1	0.0849	0.0	-100.0	2		
1	0.085	0.0	-100.0	2		
1	0.0851	0.0	-100.0	2		
1	0.0852	0.0	-100.0	2		
1	0.0853	0.0	-100.0	2		
1	0.0921	48.8	-47.0	3		
1	0.0922	47.8	-45.0	3		
1	0.0923	46.5	-44.0	3		
1	0.0924	45.3	-43.0	3		
1	0.0925	44.3	-43.0	3		
1	0.0926	43.2	-45.0	3		
1	0.0927	42.3	-49.0	3		
1	0.0928	0.0	-100.0	3		
1	0.0929	0.0	-100.0	3		
1	0.093	0.0	-100.0	3		
1	0.0931	0.0	-100.0	3		
1	0.0932	0.0	-100.0	3		
1	0.0933	0.0	-100.0	3		
1	0.0934	0.0	-100.0	3		
1	0.0935	0.0	-100.0	3		
1	0.0936	0.0	-100.0	3		
1	0.0937	0.0	-100.0	3		
1	0.0938	0.0	-100.0	3		
1	0.0939	0.0	-100.0	3		
1	0.094	0.0	-100.0	3		
1	0.0941	0.0	-100.0	3		
1	0.0942	0.0	-100.0	3		
1	0.0943	0.0	-100.0	3		
1	0.0944	0.0	-100.0	3		
1	0.0945	0.0	-100.0	3		
1	0.0946	0.0	-100.0	3		
1	0.1401	45.8	-50.0	4		
1	0.1402	44.7	-50.0	4		
1	0.1403	43.5	-50.0	4		
1	0.1404	0.0	-100.0	4		
1	0.1405	0.0	-100.0	4		
1	0.1406	0.0	-100.0	4		
1	0.1407	0.0	-100.0	4		
1	0.1408	0.0	-100.0	4		
1	0.1409	0.0	-100.0	4		
1	0.141	0.0	-100.0	4		
1	0.1411	0.0	-100.0	4		
1	0.1412	0.0	-100.0	4		
1	0.1413	0.0	-100.0	4		
1	0.1414	0.0	-100.0	4		
1	0.1415	0.0	-100.0	4		
1	0.1416	0.0	-100.0	4		
1	0.1417	0.0	-100.0	4		
1	0.1418	0.0	-100.0	4		
1	0.1419	0.0	-100.0	4		
1	0.142	0.0	-100.0	4		
1	0.1421	0.0	-100.0	4		
1	0.1422	0.0	-100.0	4		
1	0.2094	47.1	-49.0	5		
1	0.2095	46.1	-48.0	5		
1	0.2096	44.8	-49.0	5		
1	0.2097	0.0	-100.0	5		
1	0.2098	0.0	-100.0	5		
1	0.2099	0.0	-100.0	5		
1	0.21	0.0	-100.0	5		
1	0.2101	0.0	-100.0	5		
1	0.2102	0.0	-100.0	5		
1	0.2103	0.0	-100.0	5		
1	0.2104	0.0	-100.0	5		
1	0.2105	0.0	-100.0	5		
1	0.2106	0.0	-100.0	5		
1	0.2107	0.0	-100.0	5		
1	0.2108	0.0	-100.0	5		
1	0.2109	0.0	-100.0	5		
1	0.211	0.0	-100.0	5		
1	0.2111	0.0	-100.0	5		
1	0.2112	0.0	-100.0	5		
1	0.2113	0.0	-100.0	5		
1	0.2114	0.0	-100.0	5		
1	0.2115	0.0	-100.0	5		
1	0.3716	47.2	-49.0	6		
1	0.3717	46.2	-47.0	6		
1	0.3718	45.1	-46.0	6		
1	0.3719	44.0	-48.0	6		
1	0.372	42.3	-50.0	6		
1	0.3721	0.0	-100.0	6		
1	0.3722	0.0	-100.0	6		
1	0.3723	0.0	-100.0	6		
1	0.3724	0.0	-100.0	6		
1	0.3725	0.0	-100.0	6		
1	0.3726	0.0	-100.0	6		
1	0.3727	0.0	-100.0	6		
1	0.3728	0.0	-100.0	6		
1	0.3729	0.0	-100.0	6		
1	0.373	0.0	-100.0	6		
1	0.3731	0.0	-100.0	6		
1	0.3732	0.0	-100.0	6		
1	0.3733	0.0	-100.0	6		
1	0.3734	0.0	-100.0	6		
1	0.3735	0.0	-100.0	6		
1	0.3736	0.0	-100.0	6		
1	0.3737	0.0	-100.0	6		
1	0.3738	0.0	-100.0	6		
1	0.3739	0.0	-100.0	6		
1	0.4177	52.1	-50.0	7		
1	0.4178	50.8	-48.0	7		
1	0.4179	49.3	-47.0	7		
1	0.418	47.2	-45.0	7		
1	0.4181	46.2	-44.0	7		
1	0.4182	45.4	-43.0	7		
1	0.4183	44.3	-44.0	7		
1	0.4184	43.1	-48.0	7		
1	0.4185	0.0	-100.0	7		
1	0.4186	0.0	-100.0	7		
1	0.4187	0.0	-100.0	7		
1	0.4188	0.0	-100.0	7		
1	0.4189	0.0	-100.0	7		
1	0.419	0.0	-100.0	7		
1	0.4191	0.0	-100.0	7		
1	0.4192	0.0	-100.0	7		
1	0.4193	0.0	-100.0	7		
1	0.4194	0.0	-100.0	7		
1	0.4195	0.0	-100.0	7		
1	0.4196	0.0	-100.0	7		
1	0.4197	0.0	-100.0	7		
1	0.4198	0.0	-100.0	7		
1	0.4199	0.0	-100.0	7		
1	0.42	0.0	-100.0	7		
1	0.4201	0.0	-100.0	7		
1	0.4202	0.0	-100.0	7		
1	0.4203	0.0	-100.0	7		
1	0.4657	46.1	-49.0	8		
1	0.4658	45.0	-48.0	8		
1	0.4659	43.8	-47.0	8		
1	0.466	42.9	-47.0	8		
1	0.4661	42.0	-49.0	8		
1	0.4662	0.0	-100.0	8		
1	0.4663	0.0	-100.0	8		
1	0.4664	0.0	-100.0	8		
1	0.4665	0.0	-100.0	8		
1	0.4666	0.0	-100.0	8		
1	0.4667	0.0	-100.0	8		
1	0.4668	0.0	-100.0	8		
1	0.4669	0.0	-100.0	8		
1	0.467	0.0	-100.0	8		
1	0.4671	0.0	-100.0	8		
1	0.4672	0.0	-100.0	8		
1	0.4673	0.0	-100.0	8		
1	0.4674	0.0	-100.0	8		
1	0.4675	0.0	-100.0	8		
1	0.4676	0.0	-100.0	8		
1	0.4677	0.0	-100.0	8		
1	0.4678	0.0	-100.0	8		
1	0.4679	0.0	-100.0	8		
1	0.468	0.0	-100.0	8		
1	0.5368	60.3	-50.0	9		
1	0.5369	0.0	-100.0	9		
1	0.537	0.0	-100.0	9		
1	0.5371	54.0	-49.0	9		
1	0.5372	53.0	-46.0	9		
1	0.5373	52.1	-44.0	9		
1	0.5374	50.9	-43.0	9		
1	0.5375	49.5	-42.0	9		
1	0.5376	48.1	-41.0	9		
1	0.5377	47.0	-39.0	9		
1	0.5378	46.0	-37.0	9		
1	0.5379	45.0	-36.0	9		
1	0.538	44.1	-36.0	9		
1	0.5381	43.0	-37.0	9		
1	0.5382	42.0	-39.0	9		
1	0.5383	40.8	-43.0	9		
1	0.5384	39.0	-48.0	9		
1	0.5385	0.0	-100.0	9		
1	0.5386	0.0	-100.0	9		
1	0.5387	0.0	-100.0	9		
1	0.5388	0.0	-100.0	9		
1	0.5389	0.0	-100.0	9		
1	0.539	0.0	-100.0	9		
1	0.5391	0.0	-100.0	9		
1	0.5392	0.0	-100.0	9		
1	0.5393	0.0	-100.0	9		
1	0.5394	0.0	-100.0	9		
1	0.5395	0.0	-100.0	9		
1	0.5396	0.0	-100.0	9		
1	0.5397	0.0	-100.0	9		
1	0.5398	0.0	-100.0	9		
1	0.5399	0.0	-100.0	9		
1	0.54	0.0	-100.0	9		
1	0.5401	0.0	-100.0	9		
1	0.5402	0.0	-100.0	9		
1	0.5403	0.0	-100.0	9		
1	0.6201	49.0	-47.0	10		
1	0.6202	48.2	-45.0	10		
1	0.6203	47.1	-44.0	10		
1	0.6204	46.0	-42.0	10		
1	0.6205	45.1	-41.0	10		
1	0.6206	44.0	-41.0	10		
1	0.6207	43.0	-41.0	10		
1	0.6208	42.2	-41.0	10		
1	0.6209	41.4	-42.0	10		
1	0.621	40.6	-44.0	10		
1	0.6211	37.5	-48.0	10		
1	0.6212	35.2	-48.0	10		
1	0.6213	0.0	-100.0	10		
1	0.6214	0.0	-100.0	10		
1	0.6215	0.0	-100.0	10		
1	0.6216	0.0	-100.0	10		
1	0.6217	0.0	-100.0	10		
1	0.6218	0.0	-100.0	10		
1	0.6219	0.0	-100.0	10		
1	0.622	0.0	-100.0	10		
1	0.6221	0.0	-100.0	10		
1	0.6222	0.0	-100.0	10		
1	0.6223	0.0	-100.0	10		
1	0.6224	0.0	-100.0	10		
1	0.6225	0.0	-100.0	10		
1	0.6226	0.0	-100.0	10		
1	0.6227	0.0	-100.0	10		
1	0.6228	0.0	-100.0	10		
1	0.6229	0.0	-100.0	10		
1	0.623	0.0	-100.0	10		
1	0.6231	0.0	-100.0	10		
1	0.6446	21.8	-49.0	11		
1	0.6447	21.6	-50.0	11		
1	0.6448	0.0	-100.0	11		
1	0.6449	0.0	-100.0	11		
1	0.645	0.0	-100.0	11		
1	0.6451	0.0	-100.0	11		
1	0.6452	0.0	-100.0	11		
1	0.6453	0.0	-100.0	11		
1	0.6454	0.0	-100.0	11		
1	0.6455	0.0	-100.0	11		
1	0.6456	0.0	-100.0	11		
1	0.6457	0.0	-100.0	11		
1	0.6458	0.0	-100.0	11		
1	0.6459	0.0	-100.0	11		
1	0.646	0.0	-100.0	11		
1	0.6461	0.0	-100.0	11		
1	0.6462	0.0	-100.0	11		
1	0.6463	0.0	-100.0	11		
1	0.6464	0.0	-100.0	11		
1	0.6465	0.0	-100.0	11		
1	0.6466	0.0	-100.0	11		
1	0.6744	63.4	-50.0	12		
1	0.6745	61.7	-48.0	12		
1	0.6746	60.2	-47.0	12		
1	0.6747	58.5	-47.0	12		
1	0.6748	56.5	-47.0	12		
1	0.6749	54.8	-46.0	12		
1	0.675	53.6	-45.0	12		
1	0.6751	52.1	-45.0	12		
1	0.6752	50.8	-43.0	12		
1	0.6753	49.7	-41.0	12		
1	0.6754	48.7	-38.0	12		
1	0.6755	47.8	-37.0	12		
1	0.6756	46.7	-35.0	12		
1	0.6757	45.6	-34.0	12		
1	0.6758	44.7	-34.0	12		
1	0.6759	43.8	-35.0	12		
1	0.676	42.5	-37.0	12		
1	0.6761	41.2	-38.0	12		
1	0.6762	40.5	-40.0	12		
1	0.6763	40.4	-45.0	12		
1	0.6764	0.0	-100.0	12		
1	0.6765	0.0	-100.0	12		
1	0.6766	0.0	-100.0	12		
1	0.6767	0.0	-100.0	12		
1	0.6768	0.0	-100.0	12		
1	0.6769	0.0	-100.0	12		
1	0.677	0.0	-100.0	12		
1	0.6771	0.0	-100.0	12		
1	0.6772	0.0	-100.0	12		
1	0.6773	0.0	-100.0	12		
1	0.6774	0.0	-100.0	12		
1	0.6775	0.0	-100.0	12		
1	0.6776	0.0	-100.0	12		
1	0.6777	0.0	-100.0	12		
1	0.6778	0.0	-100.0	12		
1	0.6779	0.0	-100.0	12		
1	0.678	0.0	-100.0	12		
1	0.6781	0.0	-100.0	12		
1	0.6782	0.0	-100.0	12		
1	0.6926	22.8	-50.0	13		
1	0.6927	0.0	-100.0	13		
1	0.6928	0.0	-100.0	13		
1	0.6929	0.0	-100.0	13		
1	0.693	0.0	-100.0	13		
1	0.6931	0.0	-100.0	13		
1	0.6932	0.0	-100.0	13		
1	0.6933	0.0	-100.0	13		
1	0.6934	0.0	-100.0	13		
1	0.6935	0.0	-100.0	13		
1	0.6936	0.0	-100.0	13		
1	0.6937	0.0	-100.0	13		
1	0.6938	0.0	-100.0	13		
1	0.6939	0.0	-100.0	13		
1	0.694	0.0	-100.0	13		
1	0.6941	0.0	-100.0	13		
1	0.6942	0.0	-100.0	13		
1	0.6943	0.0	-100.0	13		
1	0.6944	0.0	-100.0	13		
1	0.6945	0.0	-100.0	13		
1	0.7297	58.8	-50.0	14		
1	0.7298	57.2	-50.0	14		
1	0.7299	0.0	-100.0	14		
1	0.73	0.0	-100.0	14		
1	0.7301	0.0	-100.0	14		
1	0.7302	0.0	-100.0	14		
1	0.7303	0.0	-100.0	14		
1	0.7304	49.4	-49.0	14		
1	0.7305	48.5	-46.0	14		
1	0.7306	47.5	-44.0	14		
1	0.7307	46.6	-43.0	14		
1	0.7308	45.5	-42.0	14		
1	0.7309	44.5	-41.0	14		
1	0.731	43.6	-40.0	14		
1	0.7311	42.9	-40.0	14		
1	0.7312	42.2	-40.0	14		
1	0.7313	41.6	-40.0	14		
1	0.7314	40.8	-42.0	14		
1	0.7315	39.9	-45.0	14		
1	0.7316	37.5	-48.0	14		
1	0.7317	0.0	-100.0	14		
1	0.7318	0.0	-100.0	14		
1	0.7319	0.0	-100.0	14		
1	0.732	0.0	-100.0	14		
1	0.7321	0.0	-100.0	14		
1	0.7322	0.0	-100.0	14		
1	0.7323	0.0	-100.0	14		
1	0.7324	0.0	-100.0	14		
1	0.7325	0.0	-100.0	14		
1	0.7326	0.0	-100.0	14		
1	0.7327	0.0	-100.0	14		
1	0.7328	0.0	-100.0	14		
1	0.7329	0.0	-100.0	14		
1	0.733	0.0	-100.0	14		
1	0.7331	0.0	-100.0	14		
1	0.7332	0.0	-100.0	14		
1	0.7333	0.0	-100.0	14		
1	0.7334	0.0	-100.0	14		
1	0.7335	0.0	-100.0	14		
1	0.8115	72.8	-50.0	15		
1	0.8116	0.0	-100.0	15		
1	0.8117	0.0	-100.0	15		
1	0.8118	64.8	-49.0	15		
1	0.8119	63.1	-46.0	15		
1	0.812	61.6	-44.0	15		
1	0.8121	60.1	-43.0	15		
1	0.8122	58.4	-42.0	15		
1	0.8123	56.7	-42.0	15		
1	0.8124	55.2	-41.0	15		
1	0.8125	54.1	-39.0	15		
1	0.8126	53.1	-38.0	15		
1	0.8127	52.1	-37.0	15		
1	0.8128	51.1	-36.0	15		
1	0.8129	50.2	-35.0	15		
1	0.813	49.2	-34.0	15		
1	0.8131	48.2	-33.0	15		
1	0.8132	47.2	-32.0	15		
1	0.8133	46.3	-30.0	15		
1	0.8134	45.5	-30.0	15		
1	0.8135	44.5	-29.0	15		
1	0.8136	43.6	-29.0	15		
1	0.8137	42.9	-30.0	15		
1	0.8138	42.2	-31.0	15		
1	0.8139	41.1	-33.0	15		
1	0.814	40.1	-35.0	15		
1	0.8141	39.2	-39.0	15		
1	0.8142	35.9	-43.0	15		
1	0.8143	34.5	-45.0	15		
1	0.8144	33.3	-49.0	15		
1	0.8145	0.0	-100.0	15		
1	0.8146	0.0	-100.0	15		
1	0.8147	0.0	-100.0	15		
1	0.8148	0.0	-100.0	15		
1	0.8149	0.0	-100.0	15		
1	0.815	0.0	-100.0	15		
1	0.8151	0.0	-100.0	15		
1	0.8152	0.0	-100.0	15		
1	0.8153	0.0	-100.0	15		
1	0.8154	0.0	-100.0	15		
1	0.8155	0.0	-100.0	15		
1	0.8156	0.0	-100.0	15		
1	0.8157	0.0	-100.0	15		
1	0.8158	0.0	-100.0	15		
1	0.8159	0.0	-100.0	15		
1	0.816	0.0	-100.0	15		
1	0.8161	0.0	-100.0	15		
1	0.8162	0.0	-100.0	15		
1	0.8163	0.0	-100.0	15		
1	0.8467	21.0	-49.0	16		
1	0.8468	0.0	-100.0	16		
1	0.8469	0.0	-100.0	16		
1	0.847	0.0	-100.0	16		
1	0.8471	0.0	-100.0	16		
1	0.8472	0.0	-100.0	16		
1	0.8473	0.0	-100.0	16		
1	0.8474	0.0	-100.0	16		
1	0.8475	0.0	-100.0	16		
1	0.8476	0.0	-100.0	16		
1	0.8477	0.0	-100.0	16		
1	0.8478	0.0	-100.0	16		
1	0.8479	0.0	-100.0	16		
1	0.848	0.0	-100.0	16		
1	0.8481	0.0	-100.0	16		
1	0.8482	0.0	-100.0	16		
1	0.8483	0.0	-100.0	16		
1	0.8484	0.0	-100.0	16		
1	0.8485	0.0	-100.0	16		
1	0.8486	0.0	-100.0	16		
1	0.8934	62.0	-50.0	17		
1	0.8935	60.2	-49.0	17		
1	0.8936	58.3	-48.0	17		
1	0.8937	57.1	-47.0	17		
1	0.8938	55.7	-47.0	17		
1	0.8939	54.5	-47.0	17		
1	0.894	53.3	-47.0	17		
1	0.8941	52.0	-47.0	17		
1	0.8942	51.0	-46.0	17		
1	0.8943	50.2	-44.0	17		
1	0.8944	49.5	-42.0	17		
1	0.8945	48.6	-40.0	17		
1	0.8946	47.7	-38.0	17		
1	0.8947	46.9	-36.0	17		
1	0.8948	46.0	-35.0	17		
1	0.8949	45.2	-34.0	17		
1	0.895	44.4	-33.0	17		
1	0.8951	43.6	-33.0	17		
1	0.8952	42.8	-33.0	17		
1	0.8953	42.0	-33.0	17		
1	0.8954	41.3	-33.0	17		
1	0.8955	40.7	-33.0	17		
1	0.8956	40.1	-34.0	17		
1	0.8957	39.4	-34.0	17		
1	0.8958	38.6	-35.0	17		
1	0.8959	37.8	-36.0	17		
1	0.896	35.6	-38.0	17		
1	0.8961	34.2	-39.0	17		
1	0.8962	33.6	-43.0	17		
1	0.8963	0.0	-100.0	17		
1	0.8964	0.0	-100.0	17		
1	0.8965	0.0	-100.0	17		
1	0.8966	0.0	-100.0	17		
1	0.8967	0.0	-100.0	17		
1	0.8968	0.0	-100.0	17		
1	0.8969	0.0	-100.0	17		
1	0.897	0.0	-100.0	17		
1	0.8971	0.0	-100.0	17		
1	0.8972	0.0	-100.0	17		
1	0.8973	0.0	-100.0	17		
1	0.8974	0.0	-100.0	17		
1	0.8975	0.0	-100.0	17		
1	0.8976	0.0	-100.0	17		
1	0.8977	0.0	-100.0	17		
1	0.8978	0.0	-100.0	17		
1	0.8979	0.0	-100.0	17		
1	0.898	0.0	-100.0	17		
1	0.8981	0.0	-100.0	17		
1	0.902	46.8	-49.0	18		
1	0.9021	47.2	-46.0	18		
1	0.9022	46.5	-45.0	18		
1	0.9023	45.0	-42.0	18		
1	0.9024	44.3	-38.0	18		
1	0.9025	43.8	-36.0	18		
1	0.9026	43.2	-35.0	18		
1	0.9027	42.6	-34.0	18		
1	0.9028	42.1	-34.0	18		
1	0.9029	41.5	-35.0	18		
1	0.903	41.0	-37.0	18		
1	0.9031	40.6	-39.0	18		
1	0.9032	40.5	-42.0	18		
1	0.9033	39.9	-44.0	18		
1	0.9034	36.2	-40.0	18		
1	0.9035	35.1	-39.0	18		
1	0.9036	34.2	-41.0	18		
1	0.9037	32.8	-47.0	18		
1	0.9038	0.0	-100.0	18		
1	0.9039	0.0	-100.0	18		
1	0.904	39.5	-49.0	18		
1	0.9041	0.0	-100.0	18		
1	0.9042	0.0	-100.0	18		
1	0.9043	37.2	-50.0	18		
1	0.9044	0.0	-100.0	18		
1	0.9045	0.0	-100.0	18		
1	0.9046	0.0	-100.0	18		
1	0.9047	0.0	-100.0	18		
1	0.9048	0.0	-100.0	18		
1	0.9049	0.0	-100.0	18		
1	0.905	0.0	-100.0	18		
1	0.9051	0.0	-100.0	18		
1	0.9052	0.0	-100.0	18		
1	0.9053	0.0	-100.0	18		
1	0.9054	0.0	-100.0	18		
1	0.9055	0.0	-100.0	18		
1	0.9056	0.0	-100.0	18		
1	0.9057	0.0	-100.0	18		
1	0.9058	0.0	-100.0	18		
1	0.9059	0.0	-100.0	18		
1	0.906	0.0	-100.0	18		
1	0.9061	0.0	-100.0	18		
1	0.9062	0.0	-100.0	18		
1	0.9828	75.1	-47.0	19		
1	0.9829	73.9	-45.0	19		
1	0.983	72.6	-46.0	19		
1	0.9831	67.8	-47.0	19		
1	0.9832	66.0	-44.0	19		
1	0.9833	64.5	-42.0	19		
1	0.9834	62.9	-40.0	19		
1	0.9835	61.4	-38.0	19		
1	0.9836	59.8	-38.0	19		
1	0.9837	58.2	-38.0	19		
1	0.9838	56.8	-37.0	19		
1	0.9839	55.1	-37.0	19		
1	0.984	54.0	-35.0	19		
1	0.9841	53.1	-34.0	19		
1	0.9842	52.3	-32.0	19		
1	0.9843	51.4	-31.0	19		
1	0.9844	50.5	-30.0	19		
1	0.9845	49.8	-29.0	19		
1	0.9846	49.0	-28.0	19		
1	0.9847	48.1	-28.0	19		
1	0.9848	47.2	-27.0	19		
1	0.9849	46.4	-25.0	19		
1	0.985	45.6	-24.0	19		
1	0.9851	44.9	-23.0	19		
1	0.9852	44.2	-23.0	19		
1	0.9853	43.5	-23.0	19		
1	0.9854	42.8	-22.0	19		
1	0.9855	42.1	-22.0	19		
1	0.9856	41.5	-23.0	19		
1	0.9857	40.8	-24.0	19		
1	0.9858	40.0	-25.0	19		
1	0.9859	39.1	-28.0	19		
1	0.986	37.4	-31.0	19		
1	0.9861	35.7	-33.0	19		
1	0.9862	34.4	-35.0	19		
1	0.9863	32.4	-40.0	19		
1	0.9864	30.7	-46.0	19		
1	0.9865	0.0	-100.0	19		
1	0.9866	0.0	-100.0	19		
1	0.9867	0.0	-100.0	19		
1	0.9868	0.0	-100.0	19		
1	0.9869	0.0	-100.0	19		
1	0.987	0.0	-100.0	19		
1	0.9871	0.0	-100.0	19		
1	0.9872	0.0	-100.0	19		
1	0.9873	0.0	-100.0	19		
1	0.9874	0.0	-100.0	19		
1	0.9875	0.0	-100.0	19		
1	0.9876	0.0	-100.0	19		
1	0.9877	0.0	-100.0	19		
1	0.9878	0.0	-100.0	19		
1	0.9879	0.0	-100.0	19		
1	0.988	0.0	-100.0	19		
1	0.9881	0.0	-100.0	19		
1	0.9882	0.0	-100.0	19		
1	0.9883	0.0	-100.0	19		
1	0.9902	44.8	-50.0	20		
1	0.9903	45.1	-49.0	20		
1	0.9904	45.6	-49.0	20		
1	0.9905	45.5	-49.0	20		
1	0.9906	44.6	-49.0	20		
1	0.9907	0.0	-100.0	20		
1	0.9908	0.0	-100.0	20		
1	0.9909	0.0	-100.0	20		
1	0.991	0.0	-100.0	20		
1	0.9911	0.0	-100.0	20		
1	0.9912	0.0	-100.0	20		
1	0.9913	0.0	-100.0	20		
1	0.9914	0.0	-100.0	20		
1	0.9915	0.0	-100.0	20		
1	0.9916	0.0	-100.0	20		
1	0.9917	0.0	-100.0	20		
1	0.9918	0.0	-100.0	20		
1	0.9919	0.0	-100.0	20		
1	0.992	0.0	-100.0	20		
1	0.9921	39.1	-50.0	20		
1	0.9922	0.0	-100.0	20		
1	0.9923	0.0	-100.0	20		
1	0.9924	0.0	-100.0	20		
1	0.9925	0.0	-100.0	20		
1	0.9926	0.0	-100.0	20		
1	0.9927	0.0	-100.0	20		
1	0.9928	45.5	-46.0	20		
1	0.9929	45.2	-43.0	20		
1	0.993	44.6	-42.0	20		
1	0.9931	43.7	-40.0	20		
1	0.9932	43.1	-38.0	20		
1	0.9933	42.6	-36.0	20		
1	0.9934	42.2	-36.0	20		
1	0.9935	41.8	-36.0	20		
1	0.9936	41.1	-38.0	20		
1	0.9937	40.5	-41.0	20		
1	0.9938	40.1	-44.0	20		
1	0.9939	39.6	-48.0	20		
1	0.994	34.2	-46.0	20		
1	0.9941	33.7	-46.0	20		
1	0.9942	0.0	-100.0	20		
1	0.9943	0.0	-100.0	20		
1	0.9944	0.0	-100.0	20		
1	0.9945	0.0	-100.0	20		
1	0.9946	0.0	-100.0	20		
1	0.9947	0.0	-100.0	20		
1	0.9948	0.0	-100.0	20		
1	0.9949	0.0	-100.0	20		
1	0.995	0.0	-100.0	20		
1	0.9951	0.0	-100.0	20		
1	0.9952	0.0	-100.0	20		
1	0.9953	0.0	-100.0	20		
1	0.9954	0.0	-100.0	20		
1	0.9955	0.0	-100.0	20		
1	0.9956	0.0	-100.0	20		
1	0.9957	41.4	-50.0	20		
1	0.9958	42.5	-49.0	20		
1	0.9959	0.0	-100.0	20		
1	0.996	0.0	-100.0	20		
1	0.9961	0.0	-100.0	20		
1	0.9962	0.0	-100.0	20		
1	0.9963	0.0	-100.0	20		
1	0.9964	0.0	-100.0	20		
1	0.9965	0.0	-100.0	20		
1	0.9966	0.0	-100.0	20		
1	0.9967	0.0	-100.0	20		
1	0.9968	0.0	-100.0	20		
1	0.9969	0.0	-100.0	20		
1	0.997	0.0	-100.0	20		
1	0.9971	0.0	-100.0	20		
1	0.9972	0.0	-100.0	20		
1	0.9973	0.0	-100.0	20		
1	0.9974	0.0	-100.0	20		
1	0.9975	0.0	-100.0	20		
1	0.9976	0.0	-100.0	20		
1	0.9977	0.0	-100.0	20		
1	1.0683	64.4	-48.0	21		
1	1.0684	63.1	-45.0	21		
1	1.0685	61.6	-44.0	21		
1	1.0686	59.8	-43.0	21		
1	1.0687	58.3	-43.0	21		
1	1.0688	56.8	-44.0	21		
1	1.0689	55.1	-43.0	21		
1	1.069	54.2	-42.0	21		
1	1.0691	53.5	-42.0	21		
1	1.0692	52.6	-42.0	21		
1	1.0693	51.5	-43.0	21		
1	1.0694	50.4	-43.0	21		
1	1.0695	49.5	-42.0	21		
1	1.0696	48.7	-40.0	21		
1	1.0697	48.0	-39.0	21		
1	1.0698	47.2	-37.0	21		
1	1.0699	46.4	-36.0	21		
1	1.07	45.6	-35.0	21		
1	1.0701	44.7	-35.0	21		
1	1.0702	43.7	-35.0	21		
1	1.0703	42.8	-35.0	21		
1	1.0704	42.2	-34.0	21		
1	1.0705	41.6	-32.0	21		
1	1.0706	41.1	-31.0	21		
1	1.0707	40.7	-31.0	21		
1	1.0708	40.1	-30.0	21		
1	1.0709	39.5	-31.0	21		
1	1.071	38.8	-32.0	21		
1	1.0711	37.7	-33.0	21		
1	1.0712	36.5	-34.0	21		
1	1.0713	35.2	-35.0	21		
1	1.0714	33.5	-37.0	21		
1	1.0715	31.6	-42.0	21		
1	1.0716	29.0	-48.0	21		
1	1.0717	0.0	-100.0	21		
1	1.0718	0.0	-100.0	21		
1	1.0719	0.0	-100.0	21		
1	1.072	0.0	-100.0	21		
1	1.0721	0.0	-100.0	21		
1	1.0722	0.0	-100.0	21		
1	1.0723	40.2	-49.0	21		
1	1.0724	0.0	-100.0	21		
1	1.0725	0.0	-100.0	21		
1	1.0726	0.0	-100.0	21		
1	1.0727	0.0	-100.0	21		
1	1.0728	0.0	-100.0	21		
